title,sentiment_label_ml,sentiment_score_ml,sentiment_confidence_ml,source
"함께하는 사랑밭, 셰플러코리아 대학생 봉사단 '에버그린'과 몽골서 봉...",긍정,1,0.9449546337127686,industry_risk
"[ESG 리더스] ""한 그루 나무보다 더 넓은 숲을 그린다""... 김지영 스타벅...",긍정,1,0.9601677060127258,industry_risk
"계명대, ‘대경 모빌리티 산학관연 협의체’ 포럼 개최…제조 혁신·ESG...",긍정,1,0.908161997795105,industry_risk
"[충남 24시] 충남 7개 대학, 1회용컵 대신 '다회용기' 쓴다…'그린캠퍼스...",긍정,1,0.8958410620689392,industry_risk
"충남도-도내 7개 대학, 다회용기 사용 협약 체결…‘생활 속 탄소중립’...",긍정,1,0.9548729062080384,industry_risk
"[부산ㆍ경남 대학 브리핑 모음(8월26일)] 부산디지털대, 베트남 후에대...",긍정,1,0.9619241952896118,industry_risk
"COLiVE-중등간호교육학회, ‘직업교육·중등간호교육 발전’ 맞손",긍정,1,0.9583927989006042,industry_risk
"[2025 머니엑스포] 하나금융, 작년 ESG평가서 은행산업부문 '세계 1위'",긍정,1,0.9897485375404358,industry_risk
"대구보건대, 바이오헬스 분야 ESG 교육과정 구축 논의의 장 열려",긍정,1,0.9594833850860596,industry_risk
"국립군산대, '2025학년도 하계 대학생 재능봉사 캠프' 성료",긍정,1,0.971836507320404,industry_risk
"백석예술대-KBS아트비전, 'K-콘텐츠 ESG 인재' 키운다",긍정,1,0.9876891374588012,industry_risk
대학의 ESG 평가 현황과 지속가능성 전망,긍정,1,0.9713079929351808,industry_risk
"전문대학평생직업교육협회-중등간호교육학회, 직업교육과 중등간호교육...",긍정,1,0.8952256441116333,industry_risk
"하나금융, 중장년 창업교육 프로그램 참가자 모집",긍정,1,0.9854618310928344,industry_risk
하나금융 '중장년 창업교육' 참가자 모집,긍정,1,0.9654191136360168,industry_risk
"현대차, 산업안전상생재단 손 잡고 안전실무 교육",긍정,1,0.9895542860031128,industry_risk
"덕성여대, 한국ESG학회와 함께 ‘기후지킬 학생 교류의 날’ 성황리 개...",긍정,1,0.9558737874031068,industry_risk
[19일 대학가] 동국대·덕성여대·숭실대·서강대,긍정,1,0.9620985984802246,industry_risk
"경과원, 스타트업 ‘ESG 교육’ 참가자 모집",긍정,1,0.9536405205726624,industry_risk
[오늘의 ESG경영] 하이트진로·농협·대한항공·BBQ·삼성바이오에피스...,긍정,1,0.980324923992157,industry_risk
"[특별기고] ""또 사고났네"" 대신 안전인성 교육문화운동으로 예방을",긍정,1,0.877580463886261,industry_risk
"2050 넷제로 향해…KT, AI·ICT 융합 ESG 모델 확립",긍정,1,0.9672954082489014,industry_risk
"글로벌에세이·최성주〉사이버안보, SDGs·ESG 실현의 핵심축",긍정,1,0.970134437084198,industry_risk
"한국지역아동센터연합회, 대학생 멘토단 'The가꿈' 10기 발대식 개최",긍정,1,0.9766727685928344,industry_risk
"[이슈] 일자리·교육·복지·창업까지…SK하이닉스, 기술·상생 아우른 ...",긍정,1,0.975613296031952,industry_risk
"경산시 대학생 해외자원봉사대, 몽골서 글로벌 사회공헌 봉사활동 펼쳐",긍정,1,0.9725459814071656,industry_risk
"경산지역 대학생 해외자원봉사대, 몽골서 사회공헌 활동 등 여정 마무리",긍정,1,0.9622104167938232,industry_risk
"[ESG 트렌드] 마이팀플, 대한민국 사회적가치페스타서 성동형 청년 ESG 프...",긍정,1,0.9255216717720032,industry_risk
"한국환경기술연구센터, '2025 시흥시 소부장 성장기반 구축사업 ESG교육...",긍정,1,0.9567031860351562,industry_risk
"[인터뷰] 오후석 경기도평생교육진흥원장 ""도민 체감 평생교육 실현"" 강...",긍정,1,0.9638053178787231,industry_risk
"하나금융그룹, 중장년 창업·취업 교육 참가자 모집",긍정,1,0.9498106241226196,industry_risk
"하나금융그룹, '중장년 맞춤형' 취업 교육 프로그램 참가자 모집",긍정,1,0.968224823474884,industry_risk
"하나금융, '중장년층 일자리 창출' 위한 취업 교육 프로그램 참가자 모...",긍정,1,0.9081995487213136,industry_risk
"심아름 아나운서, 고용노동부 '청년일경험' AI활용 취업교육 진행",긍정,1,0.9443261623382568,industry_risk
"사이버대학 서울디지털대, 14일 2학기 신·편입생 모집 마감",긍정,1,0.9512148499488832,industry_risk
"[業살린 ESG] BBQ, '치킨캠프'로 청년·장병·학생 '진로 찾기' 동행",긍정,1,0.9658790230751038,industry_risk
"아주자동차대, 보령시 가족센터와 함께 ESG 사회공헌 프로그램 실천",긍정,1,0.9874539375305176,industry_risk
"한국EMS협회, 대학생 대상 ESG 실무교육 성료",긍정,1,0.9876043796539308,industry_risk
"[E-로컬뉴스] 익산시, 익산시의회, 익산교육청 소식",긍정,1,0.9576138257980348,industry_risk
"[ZD SW 투데이] 웹케시, 대학·산학협력단 대상 '라이즈 사업 설명회' 개...",긍정,1,0.9506540298461914,industry_risk
"""교육도 하고, 자립도 지원""...키움증권, 자립준비청년에 '맞춤형' 지원...",긍정,1,0.9608041644096376,industry_risk
"한국자유총연맹부산시지부·ESG시민운동본부, 자유가치·ESG문화확산 협...",긍정,1,0.961343228816986,industry_risk
"한국자유총연맹 부산지부, ESG시민운동본부와 문화 확산 업무협약",긍정,1,0.9568914175033568,industry_risk
한국자유총연맹부산시지부와 (사) ESG시민운동본부 협약,긍정,1,0.91845440864563,industry_risk
"전문대학평생직업교육협회, ‘지역혁신과 ESG실천’ 3자 업무협약",긍정,1,0.9620587825775146,industry_risk
"[지역혁신의 중심, 대학이 선도한다] 라이즈(RISE) 참여대학 '부산시' 편",긍정,1,0.9846227765083312,industry_risk
"[함께가자 우리 ESG] 현대해상, '마음한글' 여름방학 프로그램 실시",긍정,1,0.9692077040672302,industry_risk
"서울시평생교육진흥원, 친환경 차양막 제작·기부",긍정,1,0.9907638430595398,industry_risk
"선거철 폐현수막이 그늘 쉼터로 재탄생…서울시평생교육진흥원, 친환경...",긍정,1,0.976323425769806,industry_risk
[인터뷰] 학계+CEO 드림팀 꾸린 태재대 AI대학원…맹성현 부총장·정삼영...,긍정,1,0.899302065372467,industry_risk
"""그린캠퍼스·지자체 친환경 생태계 조성""… 대학가 탄소중립 실천 박차",긍정,1,0.9069814682006836,industry_risk
"하나금융, 시니어 일자리 창출·취약계층 지원 앞장…우리금융, 글로벌...",긍정,1,0.9452901482582092,industry_risk
"서부발전, 산학협력 통한 중소기업 ESG 경영 맞춤형 지원",긍정,1,0.9067994952201844,industry_risk
"서부발전-경희대, ESG 인력양성 협약",긍정,1,0.9572044610977172,industry_risk
"서부발전, 경희대학교와 맞손...""동반상생 ESG 생태계 조성""",긍정,1,0.9740440845489502,industry_risk
"하나금융그룹, 중장년 맞춤형 창업 교육 '2025 하나 파워 온 세컨드 라이...",긍정,1,0.9481244683265686,industry_risk
"하나금융, 중장년층 창업 교육 프로그램 '하나 파워 온 세컨드라이프-창...",긍정,1,0.9063226580619812,industry_risk
"동국대, 중구청과 함께 'ESG 업사이클링 체험 멘토링' 운영",긍정,1,0.945351541042328,industry_risk
"동국대-서울중구, 여름방학 맞이 'ESG 업사이클링 체험 멘토링' 운영",긍정,1,0.9692315459251404,industry_risk
[교육 & NOW] ﻿동국대-중구청 'ESG 업사이클링 체험 멘토링' 운영 등,긍정,1,0.959806263446808,industry_risk
"동국대 · 중구청, 초등학생 대상 'ESG 업사이클링 멘토링' 진행",긍정,1,0.9836860299110411,industry_risk
"사이버대학 서울디지털대, '2학기 최종 모집' 오늘 밤 10시 마감…20일 ...",긍정,1,0.9832727909088136,industry_risk
"크래프톤, 인재 양성과 ESG 경영 강화…지속가능한 IT 생태계 조성",긍정,1,0.990952968597412,industry_risk
"경기도, 하나은행·LGU+ 등 4개 기업과 'ESG 파트너십' 협약",긍정,1,0.8939192295074463,industry_risk
"경기도, 하나은행과 LGU+ 등과 ESG 파트너십 업무 협약 체결",긍정,1,0.9609031081199646,industry_risk
"경기도, 하나은행·LGU+·코스맥스·시몬스와 ESG 파트너십 구축",긍정,1,0.9445237517356871,industry_risk
"경기도, 기업 4곳과 'ESG 파트너십' 협약...취약계층 돌봄, 금융사기 예...",긍정,1,0.9197124242782592,industry_risk
"성남시, ESG 특별시 성남 비전 선포",긍정,1,0.9267143607139589,industry_risk
"신상진 성남시장, ‘ESG 특별시 성남’ 비전 선포식 개최",긍정,1,0.9437551498413086,industry_risk
"창업교육혁신센터, ‘BASE on NC 다이노스 프로젝트’ 대상 수상",긍정,1,0.9599094986915588,industry_risk
[오늘의 ESG] SPC그룹·다이닝브랜즈그룹·이랜드월드,긍정,1,0.9769669771194458,industry_risk
"스포츠 ESG기업 두나무, 카이스트와 손잡고 디지털 금융·자산 인재 양성...",긍정,1,0.958745300769806,industry_risk
"[함께가자 우리 ESG] 현대차그룹, '2025 해피무브' 수료식 개최",긍정,1,0.958400011062622,industry_risk
"정읍교육지원청, ESG 해외 생태 문화 체험 연수…글로벌 인재 성장에 발...",긍정,1,0.9474800229072572,industry_risk
"소잉산업진흥원·수원대, 소잉 교육으로 ESG 인재 양성 협력",긍정,1,0.9503337144851683,industry_risk
"울산과학대, 울산북구장애인복지관에서 탄소중립·ESG 우수사례 벤치마...",긍정,1,0.8710511922836304,industry_risk
"BBQ 치킨대학, 세계혁신대학평가 32위 올랐다",긍정,1,0.863287627696991,industry_risk
"BBQ 치킨대학, 세계 교육기관 평가서 32위",긍정,1,0.9518826007843018,industry_risk
"BBQ 치킨대학, 세계혁신대학평가 32위…K-푸드 교육기관 위상 높였다",긍정,1,0.929647982120514,industry_risk
"충남대, 'ESG&나눔 문화공헌 페스티벌' 개최",긍정,1,0.9597490429878236,industry_risk
"나사렛대 RISE사업단 스마트 재활복지 ESG 경영센터, 지역 복지기관·VR ...",긍정,1,0.9853709936141968,industry_risk
"나사렛대 ESG 경영센터, 지역 복지기관·VR 기업과 업무협약 및 간담회 ...",긍정,1,0.974346935749054,industry_risk
"한국관광학회-인피니티컨설팅, 'K-관광 ESG 얼라이언스' 구축 MOU",긍정,1,0.9642805457115172,industry_risk
K-관광산업의 지속가능한 미래 위한 ESG 표준 모델 제시,긍정,1,0.9538252353668212,industry_risk
"한국관광학회-인피니티컨설팅 업무협약 체결, 경희대 호텔관광대학 R&D...",긍정,1,0.9469798803329468,industry_risk
"[E-로컬뉴스]경주시의회,영천시의회, 칠곡군,계명대,DGIST,iM뱅크,대구시...",긍정,1,0.969296395778656,industry_risk
"한국관광학회-인피니티컨설팅, K-관광 ESG MOU",긍정,1,0.9783944487571716,industry_risk
"""ESG는 미래 표준"" 한기대, 2025년 충남 ESG 포럼 개최",긍정,1,0.8984391093254089,industry_risk
"한기대, '2025 충남 ESG 포럼' 개최",긍정,1,0.8651067614555359,industry_risk
한국기술교육대 '2025 충남 ESG 포럼' 개최,긍정,1,0.8385707139968872,industry_risk
"유클리드소프트, 지역대학생 공공데이터 활용 경진대회 개최",긍정,1,0.8370208740234375,industry_risk
"유클리드소프트, '지역대학생 공공데이터 활용 경진대회' 성공적으로 마...",긍정,1,0.9246841669082642,industry_risk
"[ESG 리포트] 현대차그룹·LG유플러스·ADT캡스, 맞춤형 사회공헌 확산",긍정,1,0.9493496417999268,industry_risk
"한기대, 충남ESG 포럼 개최",긍정,1,0.9145451784133912,industry_risk
"대학-구단-지자체 협력, NC 굿즈 아이디어 발굴",긍정,1,0.9173210263252258,industry_risk
"경남창조경제혁신센터, 지역 대학·NC다이노스와 로컬 브랜딩 프로젝트...",긍정,1,0.9350203275680542,industry_risk
"상지대-한국보훈복지의료공단, 아동 교육·청년 취업 지원",긍정,1,0.9111583828926086,industry_risk
"상지대-보훈공단, 아동 교육·청년 취업 지원 나서",긍정,1,0.9493906497955322,industry_risk
"에듀윌, 20년간 ESG 사회공헌 100억 원 돌파",긍정,1,0.9796492457389832,industry_risk
"""교육이 곧 ESG""... 에듀윌, 20년간 사회공헌 100억 원 쏟았다",긍정,1,0.9891198873519896,industry_risk
"에듀윌, 20년간 'ESG 활동' 100억 돌파…교육기회 확대",긍정,1,0.9842691421508788,industry_risk
"서울에너지公, 이화여대와 ESG 가치확산 나선다",긍정,1,0.8932978510856628,industry_risk
"서울에너지공사·이화여대, 지역사회 ESG 실천 '맞손'",긍정,1,0.965969979763031,industry_risk
"한기대, 친환경 캠페인 'ESG 실천' 앞장",긍정,1,0.9096487760543824,industry_risk
"한국기술교육대, 친환경 캠페인으로 'ESG 실천' 앞장",긍정,1,0.9412046670913696,industry_risk
"건국대, 국내 대학 최초 '디지털배지' 플랫폼 반년 만에 1만1천여 개 발...",긍정,1,0.9756858348846436,industry_risk
"전문대학평생직업교육협회, 온라인 콘텐츠 자격과정 개발·...",긍정,1,0.9669269919395448,industry_risk
[부산ㆍ경남 대학 브리핑 모음(9월30일)] 국립창원대 글로벌 코디네이터...,긍정,1,0.9886676669120787,industry_risk
"[파워인터뷰] 정윤 청운대 총장 ""지역 밀착형 강소대학 넘어, 지역과 세...",긍정,1,0.99210923910141,industry_risk
"이화여대-서울에너지공사, ESG 가치 확산 및 사회공헌 업무협약",긍정,1,0.952809989452362,industry_risk
"서울에너지공사-이화여대, 지역사회 ESG 협력 강화",긍정,1,0.9653021693229676,industry_risk
[26일 대학가] 이화여대·한양대·서울여대,긍정,1,0.9334997534751892,industry_risk
"한국관광학회×인피니티컨설팅, K-관광산업 ESG 표준 모델 만든다",긍정,1,0.9664548635482788,industry_risk
2025 지역대학과 함께하는 경기북부 발전 세미나,긍정,1,0.8973802328109741,industry_risk
"[ESG리포트] HD현대일렉트릭·SK쉴더스·고려아연, 상생·보안·ESG 강화",긍정,1,0.9844048619270324,industry_risk
[24일 대학가] 한양대·고려대·세종대,긍정,1,0.9259901642799376,industry_risk
"""K푸드의 산실""…BBQ 치킨대학, 세계 혁신 교육기관 32위 등극",긍정,1,0.9776977896690368,industry_risk
[23일 대학가] 세종대·연세대·숙명여대,긍정,1,0.9652485251426696,industry_risk
"COLiVE, ESG 교육 접근성·편의성 높인다",긍정,1,0.9608996510505676,industry_risk
탄소중립기술원(주) ESG 보고서 검증원 자격과정…산업 현장 맞춤형 인...,긍정,1,0.9797548651695251,industry_risk
"고려대 경영대학, 국내 최초 AACSB 5회 연속 인증 획득",긍정,1,0.9949209094047546,industry_risk
"하나투어, 난민 청소년 교육 및 정서 지원 사업 성료...ESG 경영 실천",긍정,1,0.9676836729049684,industry_risk
"하나투어, 난민 청소년 ‘교육&정서 지원 사업’ 성료…사회통합·ESG 경...",긍정,1,0.9724117517471312,industry_risk
"[인터뷰] 진동규 전 유성구청장 ""안전한 학교·기초학력 보장…대전 교...",긍정,1,0.9723910093307496,industry_risk
"한동대, 글로벌 로펌과 '컴플라이언스·ESG 전문가' 양성",긍정,1,0.9539510011672974,industry_risk
"'국제 민간 외교 무대 선택' 서재익 박사, 주한 뉴질랜드 상공회의소 부...",긍정,1,0.9619811177253724,industry_risk
"서울에너지공사, 지역사회 ESG 실천 캠퍼스로 확대",긍정,1,0.9690170288085938,industry_risk
"전문대학혁신지원사업 추계워크숍 개최… ""혁신 성과, 대학-지역 잇는 ...",긍정,1,0.9128820300102234,industry_risk
"교육부-산업계, 창업 현장 관점에서 변화 방향 논의한다",긍정,1,0.8820838928222656,industry_risk
산업현장이 원하는 대학 창업 교육 방향을 찾는다,긍정,1,0.9238305687904358,industry_risk
"교육부, 산업계와 함께하는 '대학교육 혁신포럼' 17일 개최",긍정,1,0.8874889016151428,industry_risk
"FRT로보틱스/우아, 동아대 대학원 재난관리학과에 재난관리 전문인력 양...",긍정,1,0.9884859323501588,industry_risk
"""직업계고-전문대학 연계 강화 필요""… '대전환' 시기 전문대학 혁신 과...",긍정,1,0.7012563943862915,industry_risk
"남양주시정연구원, '한국공공ESG학회 등 3개 학회'와 학술 분야 업무협...",긍정,1,0.9283453822135924,industry_risk
'ESG 친환경대전' 개막… 환경 지키는 아이디어 상품 눈길,긍정,1,0.9869988560676576,industry_risk
"기후위기 시대, 안양대·서울과기대 '환경 특성화대학' 나란히 선정",긍정,1,0.9807782173156738,industry_risk
"[ESG] 온 마을의 마음으로, 미래세대의 꿈과 자립을 함께하는 우리금융...",긍정,1,0.9923311471939088,industry_risk
"최양희 한림대 제12대 총장 취임…""글로벌 연구중심대학 도약""",긍정,1,0.969197154045105,industry_risk
"한동대, Ashurst Korea JV와 맞손…'컴플라이언스·ESG 전문인재 양성'에...",긍정,1,0.9824917912483216,industry_risk
"[ESG 리더스] 윤홍근 회장의 제너시스BBQ, ""공헌·상생 목표로""...균형잡...",긍정,1,0.9849482178688048,industry_risk
"COLiVE-한국공공ESG학회, ‘지역 ESG 경영 확산·인재 양성’ 맞손",긍정,1,0.9681488275527954,industry_risk
"'AI 시선 추적' 옴니커넥트, 'ESG 코리아 2025' 선정",긍정,1,0.9635578989982604,industry_risk
"포용적 ESG 실천, 지구촌 공동체 이끈다",긍정,1,0.981006920337677,industry_risk
"[이로운ESG] 한전KDN-켄텍-i-DEA, 글로벌 환경규제 대응 사업 발굴 및 활...",긍정,1,0.9028990864753724,industry_risk
"한양대 경영전문대학원, 의료·문화예술·럭셔리·ESG까지…산업별 세분...",긍정,1,0.9616145491600036,industry_risk
"국민대, '아시아올림픽대학원' 개원…아시아 최초 OCA 인증",긍정,1,0.971301794052124,industry_risk
"[게시판] 국민대, OCA 인증받은 '아시아올림픽대학원' 개원",긍정,1,0.846243679523468,industry_risk
국민대 '아시아올림픽대학원' 개원,긍정,1,0.9801801443099976,industry_risk
"선린대 이차전지융합과, 글로벌 ESG 아이디어 경진대회 장려상",긍정,1,0.9769779443740844,industry_risk
"선린대, 글로벌 ESG 아이디어 경진대회 '장려상'",긍정,1,0.9731666445732116,industry_risk
"선린대, ‘사용후 배터리 활용 글로벌 ESG 아이디어 경진대회’ 장려상...",긍정,1,0.9522954821586608,industry_risk
"포항 선린대학교 이차전지융합과, 글로벌 ESG 아이디어 경진대회서 장려...",긍정,1,0.918492555618286,industry_risk
"한양대 경영대학, AACSB 재인증 통과…'글로벌 경영 교육' 세계적 수준 ...",긍정,1,0.9835521578788756,industry_risk
"업비트, 디지털자산 교육 ‘업클래스’..전국 대학 순회",긍정,1,0.9475513100624084,industry_risk
"업비트, 2030 청년 위한 '업클래스' 론칭… 전국 5개 대학 순회 강연",긍정,1,0.975177764892578,industry_risk
"AI시대 전문성과 인맥 갖춘…대체 불가능한 글로벌 인재, 'K 경영대학원...",긍정,1,0.894714891910553,industry_risk
한-아세안센터 워크숍 성료...“ESG·AI 시너지 모색할 때”,긍정,1,0.9143040776252748,industry_risk
"국민대, 아시아올림픽대학원 개원식 개최…국제 스포츠·ESG 전문 인재 양...",긍정,1,0.9286323189735411,industry_risk
매달 '월급' 주면서 청년 AI교육 첨단 장비로 장애인 돌봄 지원도,긍정,1,0.9864317774772644,industry_risk
ESG 전문가 과정 제9기 개강…31명 신(新) ESG 리더 출발,긍정,1,0.9931808710098268,industry_risk
"건국대 경영전문대학원, AI·빅데이터·클라우드 등 융합 인재 양성…토...",긍정,1,0.9681273698806764,industry_risk
"[ESG 리더스] 오경석 두나무 대표, 청년 중심 ESG 경영 '넥스트 드림' 가...",긍정,1,0.9751399159431458,industry_risk
"K 제약바이오, ESG 리더십으로 지속 가능한 미래 연다",긍정,1,0.9922744631767272,industry_risk
[오늘(24일)의 경제·산업 주요 일정·행사] '2025 ESG 친환경대전' 등,긍정,1,0.8788109421730042,industry_risk
"한전KPS, 청년 세대 ESG․탄소중립 실천활동 지원",긍정,1,0.939415156841278,industry_risk
"한전KPS, 청년층 ESG 실천 앞장",긍정,1,0.9632076025009156,industry_risk
탄소중립 세대 키운다…한전KPS-목포대 ESG Youth-lab 출범,긍정,1,0.9589110016822816,industry_risk
"한전KPS, 청년과 함께 ESG 확산·탄소중립 실천 나선다",긍정,1,0.95848149061203,industry_risk
"상생도 인재도 육성…LH대전충남지역본부, ESG경영포럼",긍정,1,0.9452637434005736,industry_risk
"LH대전충남본부, 산학협력 ESG경영 실천 포럼 개최",긍정,1,0.9436137080192566,industry_risk
"LH 대전충남본부, 지역 상생발전·인재육성 산학협력 ESG경영 실천 포럼",긍정,1,0.6446664929389954,industry_risk
지역 발전과 인재양성 위한 LH-대학 협력 포럼 개최,긍정,1,0.9534914493560792,industry_risk
"가톨릭대, 인성교육과 SDGs 성찰 담은 '지속의 문턱에서' 발간",긍정,1,0.9943494200706482,industry_risk
"COLiVE, ‘지역평생직업교육전문가’ 민간자격 고용노동부 승인",긍정,1,0.946642279624939,industry_risk
"전문대학평생직업교육협회, 고용노동부 '지역평생직업교육전문가' 민간...",긍정,1,0.9152085185050964,industry_risk
ESG 가치 담아낸 ‘2025 대한민국 ESG 청년웹툰공모전’ 성료,긍정,1,0.9812264442443848,industry_risk
"우리은행, 대학생 홍보대사 '캠퍼스 WOORI 6기' 활동 개시",긍정,1,0.941741943359375,industry_risk
"우리은행, '대학생 홍보대사 발대식'",긍정,1,0.9582783579826356,industry_risk
"한양대 글로벌사회혁신단, '사회혁신 10주년 기념식·퓨처메이커 워크숍...",긍정,1,0.9031350016593932,industry_risk
[2025 국가공헌대상] [보건복지부 장관상] 엔에스티바이오 | 나눔·장학...,긍정,1,0.9854618310928344,industry_risk
"[진주소식]LH, 진주혁신도시 초·중학교 '안전체험교육' 등",긍정,1,0.9060829281806946,industry_risk
"고려대 보건대학원, '헬스케어퓨처포럼 제4기' 입학식 개최",긍정,1,0.9646119475364684,industry_risk
"지속가능발전센터, '2025 GNU-SDGs/ESG 공모전' 성과보고회 개최",긍정,1,0.8603428602218628,industry_risk
"정순옥 KES 원장, 탄소중립·ESG 중소기업 경쟁력 강화 강의",긍정,1,0.9393512606620787,industry_risk
"[함께가자 우리ESG] 유한재단, 북한 출생 대학생 대상 장학금 수여",긍정,1,0.9645964503288268,industry_risk
"KB금융, '찾아가는 보이스피싱 예방교육' 추진 外",긍정,1,0.7166994214057922,industry_risk
"KT&G복지재단·현대百·NS홈쇼핑, 교육환경 개선부터 청년인재 발굴까지...",긍정,1,0.945293128490448,industry_risk
"충남대학교 ESG센터, '국제개발협력(ODA) 분야 명사 초청 특별 세미나' ...",긍정,1,0.9546842575073242,industry_risk
"""국립인천대 RISE사업단 글로벌 ESG/탄소중립 협의체 및 글로벌 자문위...",긍정,1,0.8836138844490051,industry_risk
군포산업진흥원-경희대 테크노경영대학원 '중소기업 경쟁력 강화' 협약,긍정,1,0.8928531408309937,industry_risk
군포산업진흥원-경희대 테크노경영대학원 업무협약 체결,긍정,1,0.9721053242683412,industry_risk
"군포시, 경희대 대학원과 산학협력 협약 체결",긍정,1,0.9463431239128112,industry_risk
"인하대 박민영 물류전문대학원 교수, 한국로지스틱스학회 회장 선출",긍정,1,0.9780154824256896,industry_risk
"세종대 ""경영전문대학원 ESG MBA 과정 신설""",긍정,1,0.9865766763687134,industry_risk
"세종대 경영전문대학원, 2026학년도 1학기 ESG MBA 신설",긍정,1,0.975796103477478,industry_risk
"세종대 경영전문대학원, ‘ESG MBA’ 신설",긍정,1,0.9878342151641846,industry_risk
"세종대 경영전문대학원, ESG MBA 신설…11월부터 지원 접수",긍정,1,0.9890764951705932,industry_risk
"[함께가자 우리ESG] BBQ, 착한기부로 올해에만 누적 1만 마리 기부",긍정,1,0.9908730983734132,industry_risk
"광주여대, 중국 주요 대학·기관과 교류 강화",긍정,1,0.9858420491218568,industry_risk
"광주여자대학교, 중국 주요 대학 및 기관과 교육·기술 교류 강화",긍정,1,0.9859578013420104,industry_risk
"'서울대 10개 만들기' 정책, 대학생 10명 중 4명 이상 ""알지 못한다""",부정,-1,0.5643896460533142,industry_risk
"“병뚜껑이 작품으로, 페달이 전기로”…광화문서 본 ‘생활 속 ESG’ [...",긍정,1,0.9514667987823486,industry_risk
[오늘의 ESG경영] 동아오츠카·CJ올리브영·오뚜기·한전,긍정,1,0.9881091713905334,industry_risk
"소진공, 산학협력 우수사례 교육부 장관 우수상 수상…지역대학 협력 강...",긍정,1,0.9543605446815492,industry_risk
"소상공인시장진흥공단, 2025년 산학협력 우수사례 교육부장관 우수상 수...",긍정,1,0.9329174160957336,industry_risk
"한국가스안전공사, RISE사업 연계 수소안전 위탁교육 실시",긍정,1,0.9139809012413024,industry_risk
"경기대, 제2기 ESG선도대학 수료식",긍정,1,0.9869707822799684,industry_risk
"제2기 ESG선도대학 수료식, 경기대에서 성료",긍정,1,0.9884440302848816,industry_risk
"경기대, ESG 인재 배출…2기 ‘ESG선도대학’ 수료식",긍정,1,0.9819487929344176,industry_risk
경기대 ‘제2기 ESG 선도대학’ 수료···ESG 인재 산실 자리매김,긍정,1,0.9880099892616272,industry_risk
"ESG가치 확산과 지속가능 성장 이끄는 ESG인재의 산실, 제2기 ESG선도대학...",긍정,1,0.989666223526001,industry_risk
"""AI 인재가 미래다"" 교육부, 산업계와 손잡고 대학 교육 혁신 나선다",긍정,1,0.9296247363090516,industry_risk
"국립목포대 대학일자리플러스센터, '2025년 기아 AutoLand 광주 탐방' 성...",긍정,1,0.938101291656494,industry_risk
"동국대, ‘D-ESG’ 경영으로 지속가능발전 대학 도약",긍정,1,0.9849961996078492,industry_risk
"한양대 국제대학원, '지속가능경제학과' 2026학년도 신입생 모집",긍정,1,0.9852205514907836,industry_risk
"한양대 국제대학원, 지속가능경제학과 신입생 모집",긍정,1,0.9793872833251952,industry_risk
"상명대, '환경분야 특성화 선도대학' 선정",긍정,1,0.9911312460899352,industry_risk
상명대 2025년 환경분야 특성화 선도대학 육성사업 선정,긍정,1,0.9855884909629822,industry_risk
"소진공, '산학협력 우수사례 경진대회' 교육부 장관 우수상 수상",긍정,1,0.9506061673164368,industry_risk
"‘VR·AR 실감교육 선도’ 남서울대, 산학연협력 엑스포서 미래교육 혁...",긍정,1,0.9832375049591064,industry_risk
"ESG·산업안전, 충북 중소기업 생존 전략으로 부상",긍정,1,0.9866416454315186,industry_risk
"충주상공회의소, 중소기업 ESG역량강화 교육 성료",긍정,1,0.9777687788009644,industry_risk
"[이슈톡톡] 충주상공회의소, '2025 중소기업 ESG역량강화 교육' 실시",긍정,1,0.9358804225921632,industry_risk
"세종시시설관리공단, 자원선순환 캠페인 ESG 경영 실천",긍정,1,0.985091507434845,industry_risk
"세종시설공단, 시민과 함께한 자원순환 캠페인 성료… ESG 실천 확산",긍정,1,0.9192809462547302,industry_risk
"GH, ‘2025년 협력사 지원사업’ 참여기업 모집...중소기업 ESG 역량 강화...",긍정,1,0.8185235261917114,industry_risk
"경복대, 지역과 함께하는 통합 교육행사 성료",긍정,1,0.9865603446960448,industry_risk
"경복대 ""진로설계부터 건강복지, AI역량 강화까지… 지역과 함께하는 통...",긍정,1,0.9682807326316832,industry_risk
"경복대, 지역 상생형 융복합 교육 플랫폼 행사 성료",긍정,1,0.968044936656952,industry_risk
"경복대, 진로설계·건강복지·AI역량 강화⋯지역과 함께하는 통합 교육...",긍정,1,0.98451566696167,industry_risk
"충주상공회의소, 'ESG 경영 역량 강화 교육'",긍정,1,0.9504191875457764,industry_risk
"충주상공회의소, 중소기업 대상 ESG경영 역량 강화 교육 개최",긍정,1,0.9911873936653136,industry_risk
"경복대학교, 진로·건강·AI 융합한 지역 상생 교육 페스티벌 성황리 개...",긍정,1,0.9819985628128052,industry_risk
"충남대학교 ESG 상생 협의회 출범.. 온메이커스, 인증패 받아",긍정,1,0.957567811012268,industry_risk
"지속가능발전교육, 교실을 넘어 지역과 세계로…‘세종형 ESG교육’이 가...",긍정,1,0.9470258355140686,industry_risk
"한국교육학술정보원, ‘2025 K-ESG 경영대상’ 종합 대상",긍정,1,0.9719700813293456,industry_risk
"호남대 대학원, '외국인 유학생 함평/영광 지역연계 문화답사' 실시",긍정,1,0.9280234575271606,industry_risk
연성대 ESG 캠페인 플로깅 활동 실시,긍정,1,0.9695332050323486,industry_risk
